code_id;nom_du_jardin;adresse;code_postal;ville;region;departement;coordonnees_x;coordonnees_y;descriptif;site_web;facebook;twitter;instagram;dailymotion;tag_annee_de_labellisation;tag_jardin_remarquable;tag_maison_des_illustres;tag_monument_historique;tag_protection_site;tag_tourisme_et_handicap;tag_musee_de_france;tag_architecture_contemporaine_remarquable;tag_vpah;tag_patrimoine_mondial_de_lunesco;tag_jardin_prive;tag_jardin_contemporain;tag_parc_paysager;tag_jardin_regulier;tag_jardin_de_collection;tag_jardin_public;tag_jardin_vivrier;tag_jardin_inspiration_medievale;coordonnees_geographiques
MHR_93_JR0004;Clos de Villeneuve;chemin de l'Amiral de Villeneuve;04210;Valensole;Provence-Alpes-Côte-d'Azur;Alpes-de-Haute-Provence;43.83237235;5.978035033;"Jardins à la française installés sur trois terrasses. La première, avec la demeure de XVIIIe siècle, de nombreux marronniers et deux bassins circulaires. La seconde, des dessins de pelouses entourés de grands buis avec aux centres des motifs en broderie. Sur la troisième un long bassin rectangulaire de 60 m2 entouré de buis. Le système hydraulique est alimenté par des mines datant de l'origine de la maison. Un chemin d’eau bordé de cyprès florentins relie l'ensemble aux champs de lavande.
 Avant le théâtre de verdure il a été installé un jardin de plantes aromatiques.";http://www.closdevilleneuve.fr;;;;;labellisee-en-2005;jardin-remarquable;;;;;;;;;jardin-prive;;;jardin-regulier;;;jardin-vivrier;;43.83237235,5.978035033
MHR_93_JR0018;Jardins d'Albertas;RN 8;13320;Bouc-Bel-Air;Provence-Alpes-Côte-d'Azur;Bouches-du-Rhône;43.45578791;5.403405279;Jardins du XVIIe siècle dans la grande tradition du jardin de Le Nôtre. Mise en perspective des statues, fontaines et bassins qui rythment la visite.;http://jardinsalbertas.com;https://www.facebook.com/JardinsdAlbertas/;https://twitter.com/jardinsalbertas;https://www.instagram.com/jardins_dalbertas/;;labellisee-en-2008;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;;jardin-regulier;;;;;43.45578791,5.403405279
MHR_93_JR0019;Jardin d'Eguilles de Max Sauze;105 rue Paul Magallon;13510;Eguilles;Provence-Alpes-Côte-d'Azur;Bouches-du-Rhône;43.57125023;5.353099108;Jardin d’artiste au coeur du village mettant en scène de façon poétique une centaine d'oeuvres de Max Sauze, sculpteur contemporain, dans un monde végétal foisonnant.;http://www.max-sauze.com;;;;;labellisee-en-2005;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;;;;;43.57125023,5.353099108
MHR_93_JR0023;Jardin alpin du Lautaret;Col du Lautaret;05480;Villar d'Arène;Provence-Alpes-Côte-d'Azur;Hautes-Alpes;45.03598851;6.400008202;Crée en 1899, le Jardin Botanique Alpin du Lautaret est le témoin d’une passion centenaire de l’Université de Grenoble pour la flore alpine. La richesse des collections et l’aménagement en rocailles intégrées au paysage font de ce jardin d’altitude l’un des plus beaux d’Europe.;https://www.jardinalpindulautaret.fr;https://www.facebook.com/jardinalpinLautaret/;https://twitter.com/GardenSajf;;;labellisee-en-2005;jardin-remarquable;;;protection-site;;;;;;;;;;jardin-de-collection;jardin-public;;;45.03598851,6.400008202
MHR_93_JR0024;Jardin Germaine L'Hardy-Denonain;7 rue de la Tasco;83580;Gassin;Provence-Alpes-Côte-d'Azur;Var;43.22879643;6.585659981;"Le jardin a été remis en état par l'artiste peintre Germaine L'Hardy-Denonain entre 1974 et 1984.
 Quatre restanques plantées de 500 espèces méditerranéennes, bassin, plantes aquatiques, médicinales, tinctoriales. Plus de 600 espèces et variétés étiquetées.";https://gassin.eu/fr/loisirs/parc-et-jardin/gassin/jardin-botanique-remarquable-l-hardy-denonain-4681136/;;;;;labellisee-en-2009;jardin-remarquable;;;;;;;;;jardin-prive;;;;jardin-de-collection;;;;43.22879643,6.585659981
MHR_93_JR0032;Jardin de Baudouvin;rue des Gibelins;83160;La Valette-du-Var;Provence-Alpes-Côte-d'Azur;Var;43.14564197;5.983643532;Jardins de 3 hectares créé au XIXe siècle autour d'une Bastide Provençale du XVIIIe siècle;https://www.lavalette83.fr/ma-ville/patrimoine-naturel/baudouvin/;;;https://www.instagram.com/jardindebaudouvin/;;labellisee-en-2009;jardin-remarquable;;;;;;;;;;;;jardin-regulier;;jardin-public;jardin-vivrier;;43.14564197,5.983643532
MHR_93_JR0038;Jardin de la Louve;chemin Saint-Gervais;84480;Bonnieux;Provence-Alpes-Côte-d'Azur;Vaucluse;43.82171708;5.306010246;"En novembre 2014, la propriété la Louve a été vendue à Sylvie Verger-Lanel originaire de Normandie, La nouvelle propriétaire avec l'aide de son mari Pascal, a la volonté de préserver l'oeuvre originaire de Nicole de Vésian ; Jardin où l’on retrouve les plantes de garrigue taillées se mélangeant et s’intégrant à l’environnement, englobant les vieilles pierres qui ponctuent l’architecture du lieu.";http://www.lalouve.eu;;;;;labellisee-en-2008;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;;;;;43.82171708,5.306010246
MHR_93_JR0043;Jardin de la maison du Cygne;100 avenue Maréchal de Lattre de Tassigny;83140;Six-Fours-les-Plages;Provence-Alpes-Côte-d'Azur;Var;43.096827;5.818509;Les jardins de la Maison du Cygne permettent aux visiteurs de satisfaire des centres d'intérêts aussi différents que ceux de la botanique (avec la roseraie, le verger ou encore le potager), l'apprentissage et la découverte pédagogique (potagers des enfants, hôtel à insectes et ruche pédagogique) mais aussi artistiques avec les œuvres et expositions des salles de la Maison du Cygne et celles situées dans les jardins. Dans son nouvel écrin, le jardin paysager arbore 13 zones thématiques, avec panneaux explicatifs et interactifs pour guider le public dans sa visite.;http://jardincygne.ville-six-fours.fr;;;;;labellisee-en-2017;jardin-remarquable;;;;;;;;;;jardin-contemporain;;;;jardin-public;jardin-vivrier;;43.096827,5.818509
MHR_93_JR0044;Harmas de Fabre;445 route d’Orange;84830;Sérignan-du-Comtat;Provence-Alpes-Côte-d'Azur;Vaucluse;44.18839;4.84029;D'une superficie proche d'un hectare, le jardin se décompose en cinq parties, celle d'agrément autour du bassin. A droite, se trouve un verger-potager, au-delà du bassin une plate-bande laissée volontairement en friche qui fait écho au nom de la propriété et pour terminer un arboretum. Côté Nord de la maison, la cour intérieure accueille une rocaille avec la flore spécifique au Mont-Ventoux, relief incontournable du Vaucluse.;http://www.mnhn.fr/fr/visitez/lieux/harmas-jean-henri-fabre;;;;;labellisee-en-2017;jardin-remarquable;;monument-historique;;;;;;;;;;;jardin-de-collection;jardin-public;;;44.18839,4.84029
MHR_93_JR0002;Jardins du château de Sauvan;Le Château;04300;Mane;Provence-Alpes-Côte-d'Azur;Alpes-de-Haute-Provence;43.93794069;5.766985416;"Château d'un pur style classique du XVIIIe siècle appelé le ""petit trianon de Provence"" ou ""le palais provençal de la dernière amie de la reine Marie-Antoinette""
 arbres bicentenaires, pièces d'eau,statues ,vases, volières, animaux en liberté (cygnes,paons).";http://www.chateaudesauvan.com;https://www.facebook.com/chateaudesauvan/;https://twitter.com/chateaudesauvan;https://www.instagram.com/chateaudesauvan/;;labellisee-en-2005;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;parc-paysager;jardin-regulier;;;;;43.93794069,5.766985416
MHR_93_JR0010;Serre de la Madone;74 val de Gorbio;06500;Menton;Provence-Alpes-Côte-d'Azur;Alpes-Maritimes;43.77427791;7.475616932;"Jardin créé entre 1924 et 1939, d’une surface de 8 hectares dont 4 sont ouverts à la visite. C’est au cœur de la vallée de Gorbio que Lawrence Johnston, créateur de Hidcote Manor en Angleterre, a aménagé son ""Paradis Terrestre"" : plantes rares rapportées du monde entier et mises en valeur entre bassins, fontaines, statues et escaliers à volutes…";http://www.serredelamadone.com;;;;;labellisee-en-2005;jardin-remarquable;;monument-historique;;;;;vpah;;;;;;jardin-de-collection;jardin-public;;;43.77427791,7.475616932
MHR_93_JR0016;Jardin exotique;20 Rue du Château;06360;Eze;Provence-Alpes-Côte-d'Azur;Alpes-Maritimes;43.72;7.36;Jardin exotique avec une riche collection de cactus, d'agavacées et de plantes succulentes. Dans la partie nord, une présentation de plantes méditerranéennes avec des grottes et une cascade.;https://www.jardinexotique-eze.fr;;;;;labellisee-en-2015;jardin-remarquable;;;;;;;;;;jardin-contemporain;;;jardin-de-collection;jardin-public;;;43.72,7.36
MHR_93_JR0017;Jardin de la bastide de Romégas;3992 chemin Saint-Donat Nord;13100;Aix-en-Provence;Provence-Alpes-Côte-d'Azur;Bouches-du-Rhône;43.54179025;5.452662706;Jardins à la française et à l’anglaise au pied d’une bastide XVIIIe siècle, face à Sainte-Victoire. Chapelle, bassins, tèse, aire de battage, fontaine et bassins, volière, labyrinthes.;https://www.jardins-romegas-provence.com;;;;;labellisee-en-2011;jardin-remarquable;;monument-historique;;;;;;;jardin-prive;;;jardin-regulier;;;;;43.54179025,5.452662706
MHR_93_JR0020;Parc Borély;avenue du Prado;13008;Marseille;Provence-Alpes-Côte-d'Azur;Bouches-du-Rhône;43.25970012;5.380511284;"Le plus célèbre des parcs marseillais sur 17 hectares, avec jardin à la française, parc à l’anglaise et plan d’eau sur lequel on peut canoter. Une cascade en rocaille sert d’écrin à ""l’homme aux oiseaux"" de Folon. Jardin botanique avec des collections de plantes médicinales, grimpantes, succulentes, palmiers, serre pour flore d’Afrique du Sud, jardin traditionnel chinois offert par la ville de Shanghai.";http://monumentsdemarseille.com/parc-borely;;;;;labellisee-en-2005;jardin-remarquable;;monument-historique;;;;;;;;;parc-paysager;jardin-regulier;;jardin-public;;;43.25970012,5.380511284
MHR_93_JR0026;Parc Saint-Bernard;montée de Noailles;83400;Hyères;Provence-Alpes-Côte-d'Azur;Var;43.12470841;6.128000021;Jardin à essences exotiques et méditerranéennes rares, jardin de conception cubiste (Guevrekian) planté de succulentes. Panorama;https://www.hyeres-tourisme.com/patrimoine-culturel/parc-saint-bernard/;;;;;labellisee-en-2008;jardin-remarquable;;;;;;;vpah;;;;parc-paysager;;;jardin-public;;;43.12470841,6.128000021
MHR_93_JR0030;Jardin d'Elie Alexis;1313 chemin des Baumes;83136;La Roquebrussanne;Provence-Alpes-Côte-d'Azur;Var;43.35149407;5.982318521;Sur un territoire au climat rude et contrasté, le jardin d'Elie est un lieu où s'épanouissent des plantes adaptées à la sécheresse et au froid. Jardin de rocailles, paysager, botanique et pédagogique.;http://lejardindelie.fr;;;;;labellisee-en-2009;jardin-remarquable;;;;;;;;;jardin-prive;;;;jardin-de-collection;;jardin-vivrier;;43.35149407,5.982318521
MHR_93_JR0045;Jardin de l'Argelière;400 chemin des Vallières;06610;La Gaude;Provence-Alpes-Côte-d'Azur;Alpes-Maritimes;;;Jardin en restanques situé en lisière d’un bois. Aménagé dans le respect de l’environnement en conservant la flore locale, tout en y introduisant de nombreuses espèces de différentes régions. Environs 1200 espèces et variétés prospèrent dans un écosystème qui ne reçoit ni pesticides ni engrais chimiques et où l’on favorise et protège la biodiversité. Rosiers anciens, rosiers Nabonnand, rosiers lianes, Abutilons, Sauges, diverses vivaces, iris, bulbeuses etc ont trouvé leur place sous les arbres ou le long des murs en pierre sèche. Une verrière abrite quelques tropicales. De petits bassins complètent par la flore et la faune aquatiques l’intérêt du jardin.;https://argeliere.fr;;;;;labellisee-en-2019;jardin-remarquable;;;;;;;;;jardin-prive;jardin-contemporain;;;;;;;
MHR_93_JR0048;Jardin de la Magalone;345 boulevard Michelet;13009;Marseille;Provence-Alpes-Côte-d'Azur;Bouches-du-Rhône;43.26160411;5.398361385;Bastide avec son jardin arboré, fontaines baroques et bassins.;https://www.parcsetjardins.fr/jardins/488-jardin-de-la-magalone;;;;;labellisee-en-2019;jardin-remarquable;;monument-historique;;;;;;;;;;jardin-regulier;;jardin-public;;;43.26160411,5.398361385
MHR_93_JR0050;Jardin botanique Édouard-Marie Heckel;avenue du Prado;13008;Marseille;Provence-Alpes-Côte-d'Azur;Bouches-du-Rhône;43.25970012;5.380511284;Le premier jardin de Marseille, à la fois botanique, d’agrément et d’acclimatation, est créé à l’époque du Roy René, sur les terres de l’Abbaye Saint-Victor. Appelé le «jardin du Roi» à usage privatif, il y demeure jusqu’en 1668. En 1802, le préfet Delacroix est à l’origine de la création d’un nouveau jardin, sur les terres des Dames Bernardines, confisquées à la Révolution. Situé sur l’axe de la voie ferrée Marseille-Toulon, il est déplacé en 1860 sur le domaine de Borély, à l’emplacement de l’actuelle roseraie. En 1880, le jardin botanique est placé sous la direction du Docteur Édouard-Marie Heckel. Dès 1910, le Docteur Heckel réclame l’agrandissement du jardin dont il établit lui-même les plans. Son insistance va porter ses fruits, le jardin botanique est alors déplacé en 1913 sur son emplacement actuel. En 1935, la gestion du jardin botanique est confiée au Service Municipal des Plantations, devenu depuis la Direction des Parcs et Jardins. Le jardin botanique de Marseille est initialement conçu pour présenter les végétaux regroupés par familles, selon la classification du botaniste suédois Carl Von Linné. Cet agencement va traverser le XXe siècle jusqu’aux travaux de rénovation engagés à partir des années 2000.;https://www.google.fr/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwj7gdb4p4rwAhWREBQKHQiYDI4QFjAEegQIAxAE&url=https%3A%2F%2Fwww.marseille.fr%2Fsites%2Fdefault%2Ffiles%2Fcontenu%2Fenvironnement%2FPDF%2Fjardin-botanique-presentation.pdf&usg=AOvVaw0qIqycxnb4ifH4JCDAy5r6;;;;;labellisee-en-2020;jardin-remarquable;;;;;;;;;;;;;jardin-de-collection;jardin-public;;;43.25970012,5.380511284
MHR_28_JR0004;Jardins de Plantbessin;Le Château;14490;Castillon;Normandie;Calvados;49.20614479;-0.798220038;"Deux magnifiques jardins : le premier est une succession de ""chambres"", le deuxième est composé de trois terrasses.
 Deux jardins magnifiques. Le premier est une succession de ""chambres"" avec plans d'eau, mixed border, jardin de senteurs, pergola. Le deuxième composé de trois terrasses successives ponctuées d'ifs traités en topiaires. Très belle bordure de graminées. plan d’eau d'agrémentation central. 4 beaux cornus controversa ornent la partie centrale. De nombreuses porteries des bancs pour permettre aux visiteurs de s’asseoir, et autres éléments décoratifs parsemés ça et là.";http://www.jardinscastillon-plantbessin.com;;;;;labellisee-en-2004;jardin-remarquable;;;;;;;;;jardin-prive;;parc-paysager;;jardin-de-collection;;;;49.20614479,-0.798220038
MHR_28_JR0022;Parc et jardin du château d’Acquigny;1 Rue Aristide Briand;27400;Acquigny;Normandie;Eure-et-Loir;49.17;1.18;« Acquigny est parfait. Acquigny est à la taille de l’homme », s’enthousiasmait Jean de la Varende. Ce domaine s'organise autour du château renaissance agrandi au XVIIIe siècle. Dans ce vaste parc romantique de 16 hectares, les eaux bruissent de toutes parts. Une rivière artificielle, des cascades monumentales, un chemin de roches, un miroir et des canaux jalonnent la promenade dans un espace ouvert sur le paysage où des arbres d'ornement de tailles impressionnantes (cyprès de Louisiane, platanes, sophoras, hêtres pourpres, séquoias…) agrémentent les pelouses. L’orangerie avec son jardin d’inspiration italienne abrite une belle collection d’agrumes. Le potager, entouré d'eau et de hauts murs de briques rose, possède de remarquables poiriers palissés centenaires dont un est Arbre remarquable de France, un jardin de plantes médicinales et un jardin de plantes condimentaires, des fleurs et des légumes. L’ancien pressoir dévoile une collection d’outils anciens et de planches de bois d’arbres du parc. Acquigny constitue à la fois un exemple de parc historique avec une forte présence de l'eau régulée par un système hydraulique sophistiqué du XVIIIe siècle et un exemple de grand parc paysager inspiré de Goethe et de Rousseau.;http://www.chateau-acquigny.com;;;https://www.instagram.com/jardindacquigny/;;labellisee-en-2015;jardin-remarquable;;monument-historique;protection-site;;;;;;jardin-prive;;parc-paysager;;;;jardin-vivrier;;49.17,1.18
